ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_XY,Metadata_basename,AreaShape_Area,AreaShape_FormFactor,Intensity_IntegratedIntensity_Channel1DNACorr,Intensity_IntegratedIntensity_Channel2EdUCorr,Intensity_IntegratedIntensity_Channel3gH2AXCorr,Intensity_MaxIntensity_Channel1DNACorr,Intensity_MaxIntensity_Channel2EdUCorr,Intensity_MaxIntensity_Channel3gH2AXCorr,Intensity_MeanIntensity_Channel1DNACorr,Intensity_MeanIntensity_Channel2EdUCorr,Intensity_MeanIntensity_Channel3gH2AXCorr,Intensity_MinIntensity_Channel1DNACorr,Intensity_MinIntensity_Channel2EdUCorr,Intensity_MinIntensity_Channel3gH2AXCorr,Location_Center_X,Location_Center_Y
43,7,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,439,0.8581514619369981,11.52855922607705,0.5565409807022661,1.6011278294026852,0.05193675681948662,0.002434576628729701,0.006875388789921999,0.02626095495689533,0.0012677471086611984,0.0036472160123068,0.007700819056481123,0.00028308527544140816,0.0010922133224084973,131.11389521640092,851.3325740318907
43,8,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,565,0.8374626043088693,17.27369918767363,23.460791751742363,6.8692710001487285,0.06121756508946419,0.06121181696653366,0.0309462770819664,0.03057291891623651,0.04152352522432277,0.01215800177017474,0.007368462160229683,0.0066913277842104435,0.0031592813320457935,1198.2725663716815,957.7221238938054
43,9,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,1267,0.7614859711644488,32.08746656961739,52.25227000564337,12.83734652097337,0.06122106313705444,0.061215344816446304,0.029079001396894455,0.02532554583237363,0.04124093923097345,0.010132080916316788,0.007891122251749039,0.004726091865450144,0.0027725680265575647,1224.4853985793213,1342.3583267561169
43,10,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,921,0.7614510149099456,22.77405898505822,23.974554819520563,11.203460750170052,0.0604279451072216,0.059887420386075974,0.04389147832989693,0.024727534185730964,0.02603100414714502,0.012164452497470198,0.007738710846751928,0.005611303728073835,0.0028779576532542706,1152.3322475570033,1336.0184581976114
43,11,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,603,0.8268236908103453,14.55012765340507,10.88150067976676,4.931429564021528,0.049325402826070786,0.05037044361233711,0.022890876978635788,0.024129564931020017,0.018045606434107395,0.008178158480964391,0.008660547435283661,0.0025796948466449976,0.0021248902194201946,1074.2719734660034,1595.5820895522388
43,12,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,542,0.7792536245629255,14.531578647904098,0.5432880828157067,1.9113796703750268,0.06123127415776253,0.0021538801956921816,0.011355927214026451,0.02681103071569022,0.0010023765365603445,0.003526530757149496,0.006908912677317858,0.00020124472212046385,0.0010122675448656082,713.9243542435424,1667.1623616236163
43,13,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,677,0.5951503865014498,13.019566919188946,0.7315699632745236,2.8690550626488402,0.03739524632692337,0.002032277174293995,0.010501204989850521,0.019231265759511,0.0010806055587511427,0.004237895218092822,0.007777994032949209,0.0,0.0016982514644041657,1094.1669128508124,1682.7710487444608
43,14,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,689,0.3442180763531562,12.31257167737931,0.5908457116456702,2.7688097490463406,0.0377800427377224,0.0021402952261269093,0.00992102362215519,0.017870205627546168,0.0008575409457847173,0.004018591798325603,0.007521370425820351,0.0,0.0017748044338077307,266.07837445573296,1690.497822931785
43,15,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,193,0.5202117389600744,2.3768594190478325,0.12632238504011184,0.3918006659951061,0.017241433262825012,0.0013496051542460918,0.0035024769604206085,0.01231533377744991,0.0006545201297415121,0.002030055264223348,0.008467644453048706,5.270855035632849e-05,0.001124244648963213,1322.6683937823834,1830.6528497409327
43,16,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,1080,0.8076488470691587,26.860403907950968,19.557443899451755,8.718905573245138,0.06123531237244606,0.06122683733701706,0.028013020753860474,0.02487074435921386,0.018108744351344217,0.00807306071596772,0.006486084312200546,0.00048013462219387293,0.002147585153579712,1068.3453703703703,1844.124074074074
