ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
17,78,208.17496962332928,555.8906439854192,0,78
17,79,308.4353029169783,570.5213163799551,0,79
17,80,997.0422049956934,583.7502153316107,0,80
17,81,127.01379310344828,603.5060344827587,0,81
17,82,388.95752009184844,607.0597014925373,0,82
17,83,712.3365307753797,621.5571542765788,0,83
17,84,922.1774600504626,625.0159798149706,0,84
17,85,555.7196064652144,626.7870695713282,0,85
17,86,431.61485642946315,631.8408239700375,0,86
17,87,895.0897544453852,638.9508890770534,0,87
17,88,298.0073775989269,680.6089872568746,0,88
17,89,911.1492704826038,682.9102132435465,0,89
17,90,1066.4001148105626,681.8605051664753,0,90
17,91,435.1968201754386,706.7478070175439,0,91
17,92,1091.7974276527332,714.2363344051447,0,92
17,93,978.2443693693693,717.8603603603603,0,93
17,94,146.3494753833737,718.1719128329298,0,94
17,95,942.7207334273625,730.5204513399153,0,95
17,96,829.3636363636364,733.1961722488038,0,96
17,97,1013.684265010352,757.9140786749482,0,97
17,98,914.2215036378335,757.6443007275667,0,98
17,99,1061.2280701754387,754.4701754385965,0,99
17,100,733.290909090909,756.2433566433566,0,100
17,101,1160.378223495702,760.7507163323783,0,101
17,102,408.90661764705885,767.2639705882353,0,102
17,103,220.17096999302163,777.374040474529,0,103
17,104,123.0728,794.0048,0,104
17,105,32.70063694267516,804.2356687898089,0,105
17,106,773.2603062426384,808.3209658421673,0,106
17,107,67.10537727666956,831.1370338248048,0,107
17,108,284.9896694214876,829.2314049586777,0,108
17,109,860.1643454038997,825.6142061281337,0,109
17,110,504.2277753206546,831.8978328173374,0,110
17,111,650.26,856.8054545454545,0,111
17,112,965.7581967213115,862.5598360655738,0,112
17,113,873.6472241742797,872.9817287420942,0,113
18,1,245.94021461420542,37.848237097598364,0,1
18,2,874.3969811320754,31.081509433962264,0,2
18,3,152.74697077690664,32.84176764076978,0,3
18,4,286.79218241042344,33.10814332247557,0,4
18,5,334.7,35.80420168067227,0,5
18,6,1153.70946579194,38.554826616682284,0,6
18,7,1050.386295180723,53.92168674698795,0,7
18,8,109.40378343118068,59.151989562948465,0,8
18,9,623.2034837688044,56.83531274742676,0,9
18,10,553.6546052631579,67.77878289473684,0,10
18,11,350.650868878357,73.1785150078989,0,11
18,12,611.3283828382838,86.43316831683168,0,12
18,13,444.12159709618874,89.18784029038113,0,13
18,14,1143.397518382353,104.4779411764706,0,14
18,15,930.8504359490275,106.88329979879276,0,15
18,16,559.7649769585254,109.16655694535879,0,16
18,17,1020.7454407294833,121.5775075987842,0,17
18,18,771.6427469135803,131.38657407407408,0,18
18,19,1186.66,139.01,0,19
18,20,99.61488904795992,137.81245526127415,0,20
18,21,1122.1905132192846,153.83437013996888,0,21
18,22,445.0391271632807,160.5402558314522,0,22
18,23,556.5436974789916,160.68655462184873,0,23
18,24,960.5572831423896,161.78068739770868,0,24
18,25,392.5055632823366,170.41933240611962,0,25
18,26,658.261574074074,192.13425925925927,0,26
18,27,37.07654921020656,193.4489671931956,0,27
18,28,761.4962406015038,198.9518796992481,0,28
18,29,860.2644736842105,210.29934210526315,0,29
18,30,373.376582278481,220.39161392405063,0,30
18,31,174.98390482855143,222.962911126662,0,31
18,32,616.3812684365781,223.32522123893804,0,32
18,33,1176.6674025018397,220.08167770419425,0,33
18,34,100.44198895027624,224.94475138121547,0,34
18,35,455.52416356877325,224.2832713754647,0,35
18,36,552.1010174418604,234.83502906976744,0,36
18,37,243.2038060159607,252.9680785758134,0,37
18,38,330.0363288718929,254.54110898661568,0,38
18,39,848.3273727647868,264.91953232462174,0,39
18,40,928.9596273291926,267.27872670807454,0,40
18,41,354.9852941176471,288.2125,0,41
18,42,734.6984033116499,311.0124186871674,0,42
18,43,538.4047890535918,312.43158494868874,0,43
18,44,595.6162299239222,317.1724429416737,0,44
18,45,175.64951989026062,324.238683127572,0,45
18,46,185.3415610406938,366.74182788525684,0,46
18,47,707.8738898756661,366.8490230905862,0,47
18,48,663.8496143958869,366.80269922879177,0,48
18,49,1092.22419460881,376.58579881656806,0,49
18,50,77.81736733287389,392.38318401102686,0,50
18,51,422.0394285714286,391.9788571428571,0,51
18,52,899.5522935779817,426.47339449541283,0,52
18,53,523.8784383318545,437.50665483584737,0,53
18,54,180.9605792437651,446.25744167337086,0,54
18,55,245.90335846470185,446.4571624400274,0,55
18,56,566.0636704119851,451.6187265917603,0,56
18,57,355.8108326596605,458.78577202910265,0,57
18,58,609.8669950738916,463.5566502463054,0,58
18,59,878.5730442978322,484.5249764373233,0,59
18,60,374.25882352941176,494.9895424836601,0,60
18,61,1055.335860500379,499.5352539802881,0,61
18,62,863.6269841269841,506.28968253968253,0,62
18,63,707.3413021363174,508.2151576805697,0,63
18,64,626.7581168831168,524.5416666666666,0,64
18,65,400.31733845169543,521.0121561100448,0,65
18,66,103.35090287945339,525.2693997071742,0,66
18,67,319.65314569536423,521.7259933774834,0,67
18,68,878.7228400342173,530.2745936698033,0,68
18,69,1126.6548117154812,530.5564853556485,0,69
18,70,1164.4472891566265,539.0135542168674,0,70
18,71,838.5981240981241,545.9018759018759,0,71
18,72,1008.4926229508196,554.9868852459016,0,72
18,73,587.648177496038,556.6877971473851,0,73
18,74,219.18658280922432,574.7541928721174,0,74
18,75,771.1265923566879,577.2945859872611,0,75
18,76,392.10147299509003,584.7389525368249,0,76
18,77,47.33932951757972,585.7130008176615,0,77
18,78,799.8609332113449,590.8929551692589,0,78
18,79,896.8928571428571,590.3095238095239,0,79
18,80,951.3488258317026,592.0851272015656,0,80
18,81,440.3498759305211,611.4782878411911,0,81
18,82,607.3961625282167,621.8199774266366,0,82
18,83,739.8898785425101,617.5676113360324,0,83
18,84,639.4852760736196,627.0177914110429,0,84
18,85,884.1863738738739,648.8733108108108,0,85
18,86,76.54611474219317,648.2135076252723,0,86
18,87,165.7458064516129,648.3322580645162,0,87
18,88,819.6837060702875,650.1637380191693,0,88
18,89,535.8735380116959,651.7068713450292,0,89
18,90,995.8148464163822,659.127133105802,0,90
18,91,614.5837520938023,686.9154103852596,0,91
18,92,510.3796296296296,688.1166666666667,0,92
18,93,61.4537037037037,705.0436507936508,0,93
18,94,711.0727802037845,705.0312954876274,0,94
18,95,1117.494653911086,704.1221159257175,0,95
18,96,867.9126984126984,714.5238095238095,0,96
18,97,783.7219463753723,730.1847070506454,0,97
18,98,222.97517455391775,736.5252133436773,0,98
18,99,526.609511051574,738.5974547890154,0,99
18,100,1132.0688753269399,743.0148212728858,0,100
18,101,980.8152254249816,745.2535107169253,0,101
18,102,423.43794671864845,756.6159844054581,0,102
18,103,630.3933376040999,771.7866752081999,0,103
18,104,158.62022900763358,779.5534351145038,0,104
18,105,686.5443285528031,789.2985658409387,0,105
18,106,758.0922865013774,784.9481175390266,0,106
18,107,1027.179525222552,781.8954005934718,0,107
18,108,1068.8164179104479,794.2470149253732,0,108
18,109,310.0182072829132,800.9943977591037,0,109
18,110,126.73676781933662,811.363443895554,0,110
18,111,923.9164983164983,811.5771043771044,0,111
18,112,1186.6859706362154,820.1721044045677,0,112
18,113,442.00853578463557,824.8575180564675,0,113
18,114,1049.2374161073826,827.5612416107383,0,114
18,115,588.4099590723056,829.8615279672579,0,115
18,116,754.5626880641926,835.9047141424273,0,116
18,117,184.12952005259697,845.5226824457594,0,117
18,118,811.2865168539325,845.1230337078651,0,118
18,119,488.55555555555554,850.2127371273713,0,119
18,120,900.6735537190083,851.7115702479339,0,120
18,121,345.6777562862669,850.8553191489361,0,121
18,122,1022.9372325249643,852.5192582025678,0,122
18,123,696.2221471978393,855.9547602970965,0,123
18,124,1060.8341708542714,867.3283082077052,0,124
